Tribunal;Codigo orgao;Municipio;UF;Nome orgao;Grau;CP_Dec_2023;CP_Dec_2024;%CP;Sus_Dec_2023;Sus_Dec_2024;%Sus;CN_12_meses;Tbaix_12_meses;Desp_12_meses;DecInc_12_meses;SentCM_12_meses;SentSM_12_meses;ProcSM100_Dec_2024;Conc100_Dec_2024;TPSent_12_meses;TPCPL_Dec_2024;TC_Dec_2024;IAD_12_meses
TJSP;59891;DRACENA;SP;TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 29 C.J. - DRACENA DE DRACENA;TR;645;268;-58,4%;237;201;-15,2%;95;520;596;30;27;0;63;1;2 anos e 1 Mes;1 ano e 5 meses;11%;547%
TJSP;9732;ITAPETININGA;SP;VARA JUIZADO ESP. CIVEL CRIM. DE ITAPETININGA;G1, JE;4.020;5.311;32,1%;205;211;2,9%;7.682;6.438;22.646;10.557;4.799;1.051;1.338;21;5 meses;1 ano e 5 meses;44%;84%
TJSP;76604;SAO PAULO;SP;04 VARA DO JUIZADO ESP.DA FAZENDA PUBLICA DE CENTRAL;G1, JE;17.738;18.252;2,9%;2.592;1.800;-30,6%;9.860;10.119;16.712;24.894;12.851;1.012;1.320;28;11 meses;1 ano e 5 meses;62%;103%
TJSP;9574;DRACENA;SP;03 CUMULATIVA DE DRACENA;G1, JE;3.509;3.381;-3,6%;1.508;1.294;-14,2%;2.155;2.320;5.083;5.780;1.797;314;360;13;2 anos e 1 Mes;1 ano e 5 meses;46%;108%
TJSP;71049;CAMPINAS;SP;01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO FACAMP DE CAMPINAS;G1, JE;804;984;22,4%;18;27;50%;469;44;15;383;67;6;637;31;3 meses;1 ano e 5 meses;96%;9%
TJSP;59928;SAO PAULO;SP;02 VARA JUIZADO ESPECIAL CIVEL DE SANTO AMARO;G1, JE;12.179;9.443;-22,5%;821;1.089;32,6%;9.686;11.298;2.292;14.357;6.084;3.303;1.703;14;11 meses;1 ano e 5 meses;43%;117%
TJSP;85516;PRESIDENTE PRUDENTE;SP;CEJUSC - PRÉ-PROCESSUAL;G1;7;4;-42,9%;0;0;;7;9;0;0;7;0;4;0;1 Mes;1 ano e 5 meses;31%;129%
TJSP;70942;SAO PAULO;SP;8ª CÂMARA DE DIREITO CRIMINAL;G2;5.232;4.071;-22,2%;38;51;34,2%;12.369;13.525;13.501;12.929;1.900;215;658;251;2 meses;1 ano e 5 meses;23%;109%
TJSP;59213;SAO PAULO;SP;09 CIVEL DE SANTO AMARO;G1, JE;11.813;12.418;5,1%;4.462;6.085;36,4%;7.403;6.851;10.564;37.691;4.341;1.827;1.539;17;9 meses;1 ano e 5 meses;48%;93%
TJSP;9412;BORBOREMA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE BORBOREMA;G1, JE;611;515;-15,7%;73;82;12,3%;479;570;907;892;394;115;46;6;9 meses;1 ano e 5 meses;42%;119%
TJSP;84173;SAO PAULO;SP;7 VARA CIVEL DO FORO REGIONAL XII - NOSSA SENHORA DO O;G1, JE;7.197;8.671;20,5%;1.676;2.058;22,8%;2.977;1.729;1.515;11.535;1.465;863;539;35;1 ano e 10 meses;1 ano e 5 meses;79%;58%
TJSP;85501;PINDAMONHANGABA;SP;CEJUSC - PRÉ-PROCESSUAL;G1;1;1;0%;0;0;;0;0;0;0;0;0;1;0;;1 ano e 5 meses;100%;
TJSP;72838;ASSIS;SP;03 CRIMINAL DE ASSIS;G1, JE;533;548;2,8%;96;110;14,6%;511;535;1.282;1.404;337;66;93;1;8 meses;1 ano e 5 meses;45%;105%
TJSP;59217;SAO PAULO;SP;11 CIVEL DE SANTO AMARO;G1, JE;12.579;14.430;14,7%;3.956;5.714;44,4%;7.388;5.791;11.509;35.692;4.041;1.223;2.041;32;10 meses;1 ano e 5 meses;60%;78%
TJSP;59790;RIBEIRAO PRETO;SP;01 TURMA CRIMINAL DO COLEGIO RECURSAL DA 41 C.J. - RIBEIRAO PRETO DE RIBEIRAO PRETO;TR;31;15;-51,6%;1;1;0%;0;16;46;2;1;0;0;1;1 ano e 1 Mes;1 ano e 5 meses;45%;
TJSP;74440;ITUPEVA;SP;JUIZADO ESPECIAL CIVEL E CRMINAL DA COMARCA DE ITUPEVA;G1, JE;1.805;1.633;-9,5%;9;14;55,6%;913;1.063;94;2.437;366;585;250;15;1 ano e 3 meses;1 ano e 5 meses;60%;116%
TJSP;17560;ITAPETININGA;SP;01 FAMILIA SUCESSOES DE ITAPETININGA;G1;2.056;2.293;11,5%;447;524;17,2%;1.492;1.276;2.678;4.725;824;217;266;4;1 ano e 1 Mes;1 ano e 5 meses;57%;86%
TJSP;10253;SANTO ANDRE;SP;VARA JUIZADO ESPECIAL CIVEL DE SANTO ANDRE;G1, JE;9.889;11.108;12,3%;2.747;2.986;8,7%;8.759;7.584;147;15.090;5.096;1.727;1.927;23;7 meses;1 ano e 5 meses;52%;87%
TJSP;9946;MACAUBAL;SP;VARA UNICA DE MACAUBAL;G1, JE;2.478;2.436;-1,7%;641;429;-33,1%;1.949;2.054;4.191;4.131;1.293;762;329;3;3 anos e 1 Mes;1 ano e 5 meses;49%;105%
TJSP;10216;SANTA CRUZ DAS PALMEIRAS;SP;JUIZADO ESPECIAL CIVEL CRIM. DE SANTA CRUZ DAS PALMEIRAS;G1, JE;1.491;1.314;-11,9%;103;112;8,7%;1.125;1.260;1.400;1.727;970;125;318;6;11 meses;1 ano e 5 meses;49%;112%
TJSP;81233;SANTANA DE PARNAIBA;SP;2 VARA CIVEL DE SANTANA DE PARNAÍBA;G1, JE;5.501;5.705;3,7%;219;223;1,8%;3.306;3.229;576;12.190;2.240;637;560;33;1 ano e 5 meses;1 ano e 5 meses;63%;98%
TJSP;74721;JUNDIAI;SP;VARA PLANTÃO DA 05ª C J - JUNDIAÍ;G1, JE;690;825;19,6%;225;388;72,4%;999;6;10;842;0;1;80;5;0 anos;1 ano e 5 meses;99%;1%
TJSP;15597;FERRAZ DE VASCONCELOS;SP;VARA JUIZADO ESP. CIVEL CRIM. DE FERRAZ DE VASCONCELOS;G1, JE;3.370;3.850;14,2%;637;730;14,6%;3.151;2.792;9.752;2.996;1.823;554;275;20;9 meses;1 ano e 5 meses;53%;89%
TJSP;10853;JAU;SP;VARA JUIZADO ESP. CIVEL CRIM. DE JAU;G1, JE;10.607;11.801;11,3%;1.675;1.138;-32,1%;10.942;10.021;8.131;14.534;7.745;1.339;1.859;118;1 ano e 2 meses;1 ano e 5 meses;52%;92%
TJSP;72837;ARARAQUARA;SP;06 CIVEL DE ARARAQUARA;G1, JE;4.199;4.946;17,8%;1.921;2.172;13,1%;2.231;1.395;1.860;8.148;970;351;258;10;1 ano;1 ano e 5 meses;66%;63%
TJSP;17575;SAO PAULO;SP;01 VARA JUIZADO ESPECIAL DA FAZENDA PUBLICA DE CENTRAL;G1, JE;14.874;14.859;-0,1%;2.989;1.130;-62,2%;9.800;10.386;14.873;28.878;12.501;1.854;1.316;46;1 ano e 4 meses;1 ano e 5 meses;57%;106%
TJSP;9869;MARACAI;SP;JUIZADO ESPECIAL CIVEL CRIM. DE MARACAI;G1, JE;906;483;-46,7%;98;58;-40,8%;583;992;2.515;513;528;216;60;4;1 ano e 3 meses;1 ano e 5 meses;30%;170%
TJSP;10265;SANTOS;SP;01 VARA JUIZADO ESPECIAL CIVEL DE SANTOS;G1, JE;3.204;3.824;19,4%;240;338;40,8%;3.487;2.973;12.041;2.710;2.335;554;522;65;9 meses;1 ano e 5 meses;54%;85%
TJSP;9957;NOVA GRANADA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE NOVA GRANADA;G1, JE;1.066;1.198;12,4%;297;406;36,7%;1.080;1.274;1.358;3.040;1.030;121;153;1;1 ano e 5 meses;1 ano e 5 meses;38%;118%
TJSP;9865;MAIRINQUE;SP;JUIZADO ESPECIAL CIVEL CRIM. DE MAIRINQUE;G1, JE;1.393;1.585;13,8%;112;127;13,4%;1.074;921;2.154;1.180;639;82;106;19;1 ano;1 ano e 5 meses;61%;86%
TJSP;59215;SAO PAULO;SP;10 CIVEL DE SANTO AMARO;G1, JE;11.841;13.242;11,8%;4.779;6.134;28,4%;7.136;6.017;13.267;33.761;4.295;1.792;1.638;12;9 meses;1 ano e 5 meses;54%;84%
TJSP;9692;IGARAPAVA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE IGARAPAVA;G1, JE;898;958;6,7%;264;145;-45,1%;796;861;226;1.599;720;182;97;39;3 anos e 9 meses;1 ano e 5 meses;48%;108%
TJSP;10305;SAO BERNARDO DO CAMPO;SP;VARA JUIZADO ESPECIAL CIVEL DE SAO BERNARDO DO CAMPO;G1, JE;2.316;3.005;29,7%;210;209;-0,5%;5.500;4.837;2.735;8.485;3.949;1.895;1.340;4;2 meses;1 ano e 5 meses;37%;88%
TJSP;74446;RIBEIRAO PRETO;SP;VARA DE VIOLENCIA DOMESTICA E FAMILIAR CONTRA A MULHER DE RIBEIRAO PRETO;G1, JE;2.727;4.122;51,2%;1.023;2.285;123,4%;2.817;2.239;3.868;8.882;488;2;204;22;2 anos e 1 Mes;1 ano e 5 meses;45%;79%
TJSP;9962;NOVO HORIZONTE;SP;JUIZADO ESPECIAL CIVEL CRIM. DE NOVO HORIZONTE;G1, JE;1.690;1.877;11,1%;376;330;-12,2%;1.084;920;2.717;524;778;265;297;12;11 meses;1 ano e 5 meses;63%;85%
TJSP;71234;ARARAQUARA;SP;04 TURMA CIVEL DO COLEGIO RECURSAL DA 13 C.J. - ARARAQUARA DE ARARAQUARA;TR;38;3;-92,1%;9;0;-100%;0;40;37;4;0;0;1;0;;1 ano e 5 meses;5%;
TJSP;10258;SANTOS;SP;01 ACIDENTES TRABALHO DE SANTOS - INATIVO;G1, JE;14.690;21.516;46,5%;338;541;60,1%;11.226;4.803;5.370;22.406;3.803;362;8.087;219;1 ano e 1 Mes;1 ano e 5 meses;81%;43%
TJSP;10855;PARIQUERA-ACU;SP;JUIZADO ESPECIAL CIVEL CRIM. DE PARIQUERA ACU;G1, JE;568;610;7,4%;83;47;-43,4%;617;578;1.765;964;428;47;97;1;8 meses;1 ano e 5 meses;46%;94%
TJSP;81234;SANTANA DE PARNAIBA;SP;3 VARA CIVEL DE SANTANA DE PARNAÍBA;G1, JE;5.347;5.889;10,1%;218;285;30,7%;3.323;2.920;361;12.117;1.878;654;496;38;1 ano e 3 meses;1 ano e 5 meses;66%;88%
TJSP;11328;ARUJA;SP;VARA JUIZADO ESP. CIVEL CRIM. DE ARUJA;G1, JE;2.448;2.664;8,8%;147;184;25,2%;1.969;1.736;5.814;2.756;1.154;315;499;29;1 ano;1 ano e 5 meses;59%;88%
TJSP;84172;SAO PAULO;SP;6 VARA CIVEL DO FORO REGIONAL XII - NOSSA SENHORA DO O;G1, JE;7.183;8.585;19,5%;1.595;2.089;31%;3.070;1.896;668;13.169;1.417;736;1.435;98;1 ano e 8 meses;1 ano e 5 meses;77%;62%
TJSP;59770;SAO CARLOS;SP;01 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 12 C.J. - SAO CARLOS DE SAO CARLOS;TR;146;7;-95,2%;60;0;-100%;0;142;80;30;4;0;0;0;3 anos e 2 meses;1 ano e 5 meses;1%;
TJSP;59208;JALES;SP;03 VARA CIVEL DE JALES;G1, JE;2.901;3.061;5,5%;512;670;30,9%;2.271;2.167;7.663;5.306;1.544;396;303;14;1 ano e 3 meses;1 ano e 4 meses;52%;95%
TJSP;9606;FRANCA;SP;01 FAMILIA SUCESSOES DE FRANCA;G1;3.259;3.571;9,6%;822;1.091;32,7%;2.761;2.451;10.788;3.834;2.113;377;782;1;8 meses;1 ano e 4 meses;50%;89%
TJSP;10546;SAO PAULO;SP;03 VARA DE ACIDENTES DO TRABALHO CENTRAL;G1;3.254;5.070;55,8%;179;757;322,9%;5.064;5.812;9.339;9.535;2.969;208;536;33;10 meses;1 ano e 4 meses;43%;115%
TJSP;10889;PRESIDENTE PRUDENTE;SP;VARA JUIZADO ESPECIAL CIVEL DE PRESIDENTE PRUDENTE;G1, JE;7.694;8.693;13%;48;80;66,7%;6.681;5.710;12.697;8.068;4.843;1.467;1.414;96;11 meses;1 ano e 4 meses;60%;85%
TJSP;85460;LINS;SP;CEJUSC - PRÉ-PROCESSUAL;G1;1;1;0%;0;0;;0;1;0;0;0;0;1;0;;1 ano e 4 meses;50%;
TJSP;74650;PIQUETE;SP;JUIZADO ESPECIAL CIVEL E CRIMINAL DE PIQUETE;G1, JE;450;390;-13,3%;55;18;-67,3%;263;299;934;381;232;52;61;1;1 ano e 11 meses;1 ano e 4 meses;55%;114%
TJSP;10753;TUPÃ;SP;CRIMINAL DE TUPA;G1, JE;1.499;1.539;2,7%;563;665;18,1%;1.130;1.174;7.728;3.502;953;13;72;3;1 ano e 1 Mes;1 ano e 4 meses;42%;104%
TJSP;71073;SAO PAULO;SP;13º GRUPO DE CÂMARAS DE DIREITO PRIVADO;G2;37;43;16,2%;0;0;;37;33;38;122;4;9;1;3;5 meses;1 ano e 4 meses;57%;89%
TJSP;70941;SAO PAULO;SP;7ª CÂMARA DE DIREITO CRIMINAL;G2;3.898;3.772;-3,2%;31;30;-3,2%;10.063;10.222;9.983;8.957;1.293;360;527;203;2 meses;1 ano e 4 meses;27%;102%
TJSP;9746;ITAPORANGA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE ITAPORANGA;G1, JE;1.203;890;-26%;48;23;-52,1%;534;807;543;1.259;517;286;155;16;1 ano;1 ano e 4 meses;51%;151%
TJSP;82909;SANTANA DE PARNAIBA;SP;ANEXO VIOL. DOMEST. E FAM. CONTRA A MULHER DE SANTANA DE PARNAIBA;G1, JE;1.544;1.816;17,6%;420;707;68,3%;833;589;2.441;2.915;157;3;125;7;2 anos e 9 meses;1 ano e 4 meses;65%;71%
TJSP;10850;SAO PAULO;SP;VARA JUIZADO ESPECIAL CIVEL DE ITAQUERA;G1, JE;9.697;13.581;40,1%;259;301;16,2%;12.861;8.919;20.481;8.605;7.251;2.060;2.828;419;7 meses;1 ano e 4 meses;60%;69%
TJSP;74705;GUARATINGUETA;SP;VARA PLANTÃO DA 48ª C J - GUARATINGUETÁ;G1, JE;301;359;19,3%;85;133;56,5%;392;3;52;347;0;0;40;0;;1 ano e 4 meses;99%;1%
TJSP;9486;CANDIDO MOTA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE CANDIDO MOTA;G1, JE;1.087;934;-14,1%;102;7;-93,1%;960;1.114;2.681;597;891;241;63;24;1 ano e 2 meses;1 ano e 4 meses;45%;116%
TJSP;59922;RIO CLARO;SP;TURMA CRIMINAL DO COLEGIO RECURSAL DA 9 C.J. - RIO CLARO DE RIO CLARO;TR;12;4;-66,7%;2;0;-100%;0;8;5;4;0;0;0;0;;1 ano e 4 meses;11%;
TJSP;74281;RIO GRANDE DA SERRA;SP;JUIZADO ESPECIAL CIVEL DE RIO GRANDE DA SERRA;G1, JE;998;1.161;16,3%;25;36;44%;719;570;451;854;406;110;233;8;1 ano e 2 meses;1 ano e 4 meses;66%;79%
TJSP;10892;IEPE;SP;JUIZADO ESPECIAL CIVEL E CRIMINAL DE IEPE - INATIVA;G1, JE;554;671;21,1%;72;33;-54,2%;678;602;1.726;560;483;117;350;2;1 ano;1 ano e 4 meses;49%;89%
TJSP;9706;IPAUSSU;SP;JUIZADO ESPECIAL CIVEL CRIM. DE IPAUSSU;G1, JE;2.299;2.256;-1,9%;605;501;-17,2%;1.557;1.619;3.132;3.240;1.061;214;117;8;1 ano e 3 meses;1 ano e 4 meses;52%;104%
TJSP;9316;ARARAQUARA;SP;FAZENDA PUBLICA DE ARARAQUARA;G1, JE;6.084;5.404;-11,2%;1.439;1.146;-20,4%;3.695;3.604;14.218;4.801;2.843;310;572;15;1 ano e 7 meses;1 ano e 4 meses;54%;98%
TJSP;10065;PIRACICABA;SP;01 CRIMINAL DE PIRACICABA;G1, JE;1.195;1.258;5,3%;601;660;9,8%;770;785;2.392;3.337;543;4;87;3;1 ano e 9 meses;1 ano e 4 meses;43%;102%
TJSP;79442;SAO PAULO;SP;15 CIVEL DE SANTO AMARO;G1, JE;9.873;9.198;-6,8%;931;2.064;121,7%;6.062;6.739;2.867;16.665;3.084;2.540;855;13;11 meses;1 ano e 4 meses;51%;111%
TJSP;10048;PIEDADE;SP;JUIZADO ESPECIAL CIVEL DE PIEDADE;G1, JE;897;1.119;24,7%;56;43;-23,2%;955;763;2.423;674;560;159;62;6;1 ano;1 ano e 4 meses;59%;80%
TJSP;10607;SAO PAULO;SP;01 VARA JUIZADO ESPECIAL CIVEL DE CENTRAL;G1, JE;15.649;16.673;6,5%;1.992;2.014;1,1%;20.371;19.021;1.579;37.306;9.275;8.342;2.091;96;7 meses;1 ano e 4 meses;44%;93%
TJSP;74444;CONCHAL;SP;JUIZADO ESPECIAL CIVEL DE CONCHAL;G1, JE;600;638;6,3%;19;3;-84,2%;466;443;608;917;285;133;203;3;1 ano e 3 meses;1 ano e 4 meses;59%;95%
TJSP;9738;ITAPEVI;SP;VARA JUIZADO ESP. CIVEL CRIM. DE ITAPEVI;G1, JE;3.834;3.522;-8,1%;62;60;-3,2%;3.675;4.031;188;13.700;2.358;711;294;20;10 meses;1 ano e 4 meses;46%;110%
TJSP;9593;FERNANDOPOLIS;SP;02 CIVEL DE FERNANDOPOLIS;G1, JE;3.859;4.529;17,4%;1.466;1.664;13,5%;3.130;2.375;7.202;7.918;1.886;313;571;3;9 meses;1 ano e 4 meses;54%;76%
TJSP;74542;MORRO AGUDO;SP;JUIZADO ESPECIAL CIVEL CRIM. DE MORRO AGUDO;G1, JE;961;1.052;9,5%;23;29;26,1%;752;669;1.233;716;530;71;240;3;11 meses;1 ano e 4 meses;60%;89%
TJSP;17556;CAMPINAS;SP;02 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO PAC METROCAMP DE CAMPINAS;G1, JE;1.618;2.313;43%;39;77;97,4%;1.173;67;84;619;138;25;1.296;54;5 meses;1 ano e 4 meses;97%;6%
TJSP;10548;SAO PAULO;SP;01 VARA DE ACIDENTES DO TRABALHO CENTRAL;G1;3.044;5.176;70%;417;936;124,5%;5.681;5.951;11.036;6.783;3.081;358;385;20;1 ano e 4 meses;1 ano e 4 meses;42%;105%
TJSP;10658;SERRANA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE SERRANA;G1, JE;1.126;1.396;24%;219;205;-6,4%;905;635;1.772;588;482;78;138;13;1 ano e 1 Mes;1 ano e 4 meses;64%;70%
TJSP;72307;MAUA;SP;02 FAMILIA SUCESSOES DE MAUA;G1;3.282;2.835;-13,6%;627;518;-17,4%;2.399;2.868;7.167;6.716;1.986;553;453;3;1 ano;1 ano e 4 meses;45%;120%
TJSP;10813;JANDIRA;SP;VARA JUIZADO ESP. CIVEL CRIM. DE JANDIRA;G1, JE;2.824;2.903;2,8%;501;505;0,8%;1.896;1.842;4.213;2.500;1.409;329;125;44;1 ano;1 ano e 4 meses;56%;97%
TJSP;59786;BRAGANCA PAULISTA;SP;01 TURMA CIVEL E CRIMINAL DO COLEGIO RECURSAL DA 6 C.J. - BRAGANCA PAULISTA DE BRAGANCA PAULISTA;TR;263;10;-96,2%;106;1;-99,1%;1;263;216;7;27;2;1;2;7 meses;1 ano e 4 meses;2%;26.300%
TJSP;9592;FERNANDOPOLIS;SP;01 CIVEL DE FERNANDOPOLIS;G1, JE;3.174;3.841;21%;1.433;1.640;14,4%;3.258;2.641;15.438;5.021;2.040;359;686;3;7 meses;1 ano e 4 meses;45%;81%
TJSP;72841;SUZANO;SP;ANEXO VIOL. DOMEST. E FAM. CONTRA A MULHER DE SUZANO;G1, JE;2.300;2.701;17,4%;1.709;2.042;19,5%;1.134;892;2.202;2.077;341;1;76;1;1 ano e 7 meses;1 ano e 4 meses;42%;79%
TJSP;86469;IBITINGA;SP;SETOR DAS EXECUCOES FISCAIS DE IBITINGA;G1;16.468;11.954;-27,4%;5.873;5.290;-9,9%;176;4.686;3.317;6.182;3.772;2.027;1.093;21;4 anos e 6 meses;1 ano e 4 meses;59%;2.662%
TJSP;72305;LUCELIA;SP;02 CUMULATIVA DE LUCELIA;G1, JE;1.706;1.801;5,6%;387;514;32,8%;1.553;1.458;5.405;3.936;1.097;151;199;0;9 meses;1 ano e 4 meses;47%;94%
TJSP;10350;SAO JOSE DO RIO PRETO;SP;1ª VARA JUIZADO ESPECIAL CIVEL DE SAO JOSE DO RIO PRETO;G1, JE;25.309;27.011;6,7%;6.476;6.627;2,3%;14.780;13.213;2.379;25.173;11.100;4.132;5.598;11;10 meses;1 ano e 4 meses;61%;89%
TJSP;76603;SAO PAULO;SP;03 VARA DO JUIZADO ESP.DA FAZENDA PUBLICA DE CENTRAL;G1, JE;14.905;14.558;-2,3%;2.487;108;-95,7%;10.034;11.209;11.623;38.160;12.249;1.564;1.863;10;1 ano e 3 meses;1 ano e 4 meses;56%;112%
TJSP;70849;SAO PAULO;SP;2ª CÂMARA DE DIREITO PRIVADO;G2;11.534;13.865;20,2%;926;923;-0,3%;19.556;16.999;18.149;16.877;1.637;1.251;1.924;1.431;4 meses;1 ano e 4 meses;43%;87%
TJSP;9810;JOSE BONIFACIO;SP;JUIZADO ESPECIAL CIVEL CRIM. DE JOSE BONIFACIO;G1, JE;3.321;2.630;-20,8%;532;60;-88,7%;3.285;3.976;6.240;4.186;2.732;604;453;16;1 ano e 5 meses;1 ano e 4 meses;39%;121%
TJSP;10331;SAO JOAQUIM DA BARRA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE SAO JOAQUIM DA BARRA;G1, JE;2.618;2.341;-10,6%;266;253;-4,9%;2.770;3.057;2.603;5.517;2.654;498;330;11;10 meses;1 ano e 4 meses;41%;110%
TJSP;10767;VALINHOS;SP;VARA JUIZADO ESP. CIVEL CRIM. DE VALINHOS;G1, JE;4.144;4.133;-0,3%;1.606;1.400;-12,8%;2.795;2.863;6.632;3.112;2.001;318;228;13;1 ano e 1 Mes;1 ano e 4 meses;48%;102%
TJSP;79433;CESARIO LANGE;SP;VARA ÚNICA DE CESÁRIO LANGE;G1, JE;3.330;3.751;12,6%;299;540;80,6%;1.834;1.478;324;7.999;1.149;169;1.007;180;11 meses;1 ano e 4 meses;68%;81%
TJSP;10939;SAO PAULO;SP;01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNIP DE SANTO AMARO;G1, JE;7.015;6.404;-8,7%;569;603;6%;3.021;4.783;49;8.156;3.333;937;1.858;14;1 ano;1 ano e 4 meses;55%;158%
TJSP;17999;LENCOIS PAULISTA;SP;03 CUMULATIVA DE LENCOIS PAULISTA;G1, JE;2.420;2.859;18,1%;411;529;28,7%;2.390;1.970;3.334;6.030;1.337;402;491;4;7 meses;1 ano e 4 meses;54%;82%
TJSP;10860;JUNDIAI;SP;VARA JUIZADO ESPECIAL CIVEL DE JUNDIAI;G1, JE;12.670;12.317;-2,8%;3.929;3.254;-17,2%;7.411;7.784;4.445;12.736;6.149;2.191;1.088;26;1 ano e 10 meses;1 ano e 4 meses;54%;105%
TJSP;9431;BROTAS;SP;JUIZADO ESPECIAL CIVEL CRIM. DE BROTAS;G1, JE;2.153;2.222;3,2%;1.092;1.173;7,4%;1.250;1.258;290;1.805;946;162;274;8;1 ano e 3 meses;1 ano e 4 meses;45%;101%
TJSP;10720;TAQUARITUBA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE TAQUARITUBA;G1, JE;975;1.227;25,8%;37;37;0%;1.215;952;5.120;700;817;123;173;13;7 meses;1 ano e 4 meses;55%;78%
TJSP;59216;SAO PAULO;SP;10 FAMILIA SUCESSOES DE SANTO AMARO;G1;3.488;3.929;12,6%;651;547;-16%;2.618;2.226;2.633;17.557;1.687;429;445;1;11 meses;1 ano e 4 meses;60%;85%
TJSP;70906;SAO PAULO;SP;2ª CÂMARA RESERVADA DE DIREITO EMPRESARIAL;G2;4.060;4.914;21%;70;127;81,4%;5.184;4.440;4.915;7.513;764;997;844;905;5 meses;1 ano e 4 meses;52%;86%
TJSP;10882;ESPIRITO SANTO DO PINHAL;SP;JUIZADO ESPECIAL CIVEL CRIM. DE ESPIRITO SANTO DO PINHAL;G1, JE;2.713;2.832;4,4%;1.119;1.489;33,1%;1.316;1.189;4.370;2.345;1.031;274;193;29;8 meses;1 ano e 4 meses;53%;90%
TJSP;10057;PIRACAIA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE PIRACAIA;G1, JE;1.142;1.304;14,2%;51;41;-19,6%;1.362;1.158;822;3.127;976;150;159;34;1 ano e 3 meses;1 ano e 4 meses;51%;85%
TJSP;10787;VOTUPORANGA;SP;04 VARA CÍVEL DA COMARCA DE VOTUPORANGA;G1, JE;3.280;4.122;25,7%;1.040;1.311;26,1%;2.959;2.201;13.100;5.141;1.644;402;616;7;6 meses;1 ano e 4 meses;56%;74%
TJSP;10911;SAO JOAO DA BOA VISTA;SP;VARA JUIZADO ESP. CIVEL CRIM. DE SAO JOAO DA BOA VISTA;G1, JE;2.751;3.041;10,5%;277;111;-59,9%;2.773;2.653;2.148;6.569;2.716;346;211;14;11 meses;1 ano e 4 meses;52%;96%
TJSP;85517;PRESIDENTE VENCESLAU;SP;CEJUSC - PRÉ-PROCESSUAL;G1;1;1;0%;0;0;;1;1;0;0;0;0;1;0;;1 ano e 4 meses;50%;100%
TJSP;85088;ITAQUAQUECETUBA;SP;VARA DA FAMILIA E DAS SUCESSÕES DA COMARCA DE ITAQUAQUECETUBA;G1;7.792;9.460;21,4%;164;296;80,5%;3.762;2.456;5.007;10.740;2.480;894;547;0;2 anos e 8 meses;1 ano e 4 meses;79%;65%
TJSP;79970;PARAIBUNA;SP;UAAJ - UNIDADE AVANÇADA DE ATENDIMENTO JUDICIARIO - NATIVIDADE DA SERRA;G1, JE;37;56;51,4%;0;0;;44;28;22;135;29;7;7;0;5 meses;1 ano e 4 meses;67%;64%
TJSP;10166;RIBEIRAO PIRES;SP;VARA JUIZADO ESP. CIVEL CRIM. DE RIBEIRAO PIRES;G1, JE;2.165;2.341;8,1%;121;139;14,9%;2.047;1.817;3.539;1.973;1.312;336;227;12;10 meses;1 ano e 4 meses;55%;89%
TJSP;9883;MARTINOPOLIS;SP;JUIZADO ESPECIAL CIVEL CRIM. DE MARTINOPOLIS;G1, JE;1.223;1.366;11,7%;178;112;-37,1%;1.186;1.049;2.176;1.612;817;121;114;41;1 ano;1 ano e 3 meses;54%;88%
TJSP;11377;GUARAREMA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE GUARAREMA;G1, JE;1.072;1.203;12,2%;242;290;19,8%;1.125;971;3.555;1.903;559;290;94;5;11 meses;1 ano e 3 meses;48%;86%
TJSP;59942;CABREUVA;SP;JUIZADO ESPECIAL CIVEL E CRIMINAL DE CABREUVA;G1, JE;943;1.496;58,6%;31;28;-9,7%;880;338;2.311;616;405;68;249;25;11 meses;1 ano e 3 meses;81%;38%
TJSP;10160;RIBEIRAO BONITO;SP;JUIZADO ESPECIAL CIVEL CRIM. DE RIBEIRAO BONITO;G1, JE;1.860;1.837;-1,2%;339;379;11,8%;1.225;1.282;3.536;1.255;668;66;182;50;1 ano;1 ano e 3 meses;49%;105%
TJSP;9761;ITATIBA;SP;VARA JUIZADO ESP. CIVEL CRIM. DE ITATIBA;G1, JE;1.710;1.929;12,8%;97;156;60,8%;2.403;2.215;640;4.907;1.645;462;323;11;3 meses;1 ano e 3 meses;44%;92%
TJSP;59204;CARAPICUIBA;SP;04 CIVEL DE CARAPICUIBA;G1, JE;5.095;5.827;14,4%;1.105;1.281;15,9%;3.856;3.039;107;17.071;2.223;951;1.046;23;1 ano e 1 Mes;1 ano e 3 meses;60%;79%
