Tribunal;Codigo orgao;Municipio;UF;Nome orgao;Grau;CP_Dec_2023;CP_Dec_2024;%CP;Sus_Dec_2023;Sus_Dec_2024;%Sus;CN_12_meses;Tbaix_12_meses;Desp_12_meses;DecInc_12_meses;SentCM_12_meses;SentSM_12_meses;ProcSM100_Dec_2024;Conc100_Dec_2024;TPSent_12_meses;TPCPL_Dec_2024;TC_Dec_2024;IAD_12_meses;TPSent_12_meses_num;TPCPL_Dec_2024_num
TJSP;59956;ARACATUBA;SP;VARA JUIZADO ESPECIAL CIVEL DE ARACATUBA;G1, JE;5.622;6.213;10,5%;431.0;429.0;-0,5%;6.473;5.843;706.0;17.217;4.877;1.611;554.0;14.0;8 meses;1 ano e 2 meses;50%;90%;8.0;14.0
TJSP;17842;ITIRAPINA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE ITIRAPINA;G1, JE;805;1.09;35,4%;74.0;75.0;1,4%;940.0;676.0;2.729;654.0;487.0;69.0;109.0;12.0;9 meses;1 ano e 2 meses;58%;72%;9.0;14.0
TJSP;10884;PIRACICABA;SP;VARA JUIZADO ESP. CIVEL CRIM. DE PIRACICABA;G1, JE;6.292;6.275;-0,3%;299.0;307.0;2,7%;5.727;5.685;550.0;19.131;3.795;1.597;1.188;16.0;9 meses;1 ano e 2 meses;51%;99%;9.0;14.0
TJSP;10947;TAUBATE;SP;VARA JUIZADO ESP. CIVEL CRIM. DE TAUBATE;G1, JE;2.326;2.745;18%;123.0;136.0;10,6%;3.238;2.739;5.954;3.95;1.661;1.228;390.0;17.0;4 meses;1 ano e 2 meses;49%;85%;4.0;14.0
TJSP;9542;CRUZEIRO;SP;JUIZADO ESPECIAL CIVEL E CRIMINAL DE CRUZEIRO;G1, JE;3.528;4.164;18%;622.0;687.0;10,5%;5.162;4.621;5.307;8.083;3.568;536.0;736.0;17.0;8 meses;1 ano e 2 meses;42%;90%;8.0;14.0
TJSP;9494;CARAGUATATUBA;SP;VARA JUIZADO ESP. CIVEL CRIM. DE CARAGUATATUBA;G1, JE;3.338;3.481;4,3%;188.0;6.0;-96,8%;4.191;4.014;3.685;7.269;3.016;584.0;1.647;7.0;8 meses;1 ano e 2 meses;46%;96%;8.0;14.0
TJSP;70938;SAO PAULO;SP;4ª CÂMARA DE DIREITO CRIMINAL;G2;3.981;4.158;4,4%;27.0;28.0;3,7%;11.403;11.237;11.207;11.277;1.395;397.0;514.0;169.0;2 meses;1 ano e 2 meses;27%;99%;2.0;14.0
TJSP;9582;Embu-Guaçu;SP;VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL DE EMBU-GUAÇU;G1, JE;764;916.0;19,9%;34.0;22.0;-35,3%;896.0;764.0;1.573;1.625;589.0;146.0;224.0;10.0;10 meses;1 ano e 2 meses;54%;85%;10.0;14.0
TJSP;10377;SAO MANUEL;SP;JUIZADO ESPECIAL CIVEL CRIM. DE SAO MANUEL;G1, JE;2.036;1.973;-3,1%;288.0;323.0;12,2%;1.499;1.576;2.7;1.692;1.203;210.0;257.0;10.0;1 ano e 4 meses;1 ano e 2 meses;51%;105%;16.0;14.0
TJSP;77688;SAO PAULO;SP;05 ESPECIAL INFANCIA JUVENTUDE DE CENTRAL;G1;49;33.0;-32,7%;3.0;2.0;-33,3%;45.0;66.0;533.0;138.0;27.0;29.0;6.0;0.0;10 meses;1 ano e 2 meses;32%;147%;10.0;14.0
TJSP;9860;LUCELIA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE LUCELIA;G1, JE;849;1.119;31,8%;22.0;17.0;-22,7%;1.826;1.517;4.305;2.121;1.128;165.0;228.0;2.0;5 meses;1 ano e 2 meses;42%;83%;5.0;14.0
TJSP;9965;NUPORANGA;SP;JUIZADO ESPECIAL CIVEL DE NUPORANGA;G1, JE;1.216;949.0;-22%;314.0;277.0;-11,8%;675.0;918.0;1.58;771.0;508.0;115.0;69.0;1.0;9 meses;1 ano e 2 meses;40%;136%;9.0;14.0
TJSP;83693;SAO PAULO;SP;03 Vara de Violência Doméstica e Familiar contra a Mulher do Foro Regional II - Santo Amaro;G1, JE;3.878;3.845;-0,9%;631.0;1.006;59,4%;1.675;1.998;2.855;8.683;865.0;39.0;263.0;0.0;3 anos e 6 meses;1 ano e 2 meses;59%;119%;42.0;14.0
TJSP;9798;JALES;SP;VARA JUIZADO ESP. CIVEL CRIM. DE JALES;G1, JE;5.607;4.585;-18,2%;588.0;111.0;-81,1%;9.905;10.616;9.361;16.725;7.38;728.0;786.0;5.0;7 meses;1 ano e 2 meses;30%;107%;7.0;14.0
TJSP;10938;SAO PAULO;SP;01 VARA JUIZADO ESPECIAL CIVEL - JIT - ANEXO UNISA DE SANTO AMARO;G1, JE;5.383;5.174;-3,9%;439.0;452.0;3%;3.375;4.24;366.0;7.694;3.076;887.0;828.0;3.0;10 meses;1 ano e 2 meses;53%;126%;10.0;14.0
TJSP;72306;MAUA;SP;01 FAMILIA SUCESSOES DE MAUA;G1;2.881;2.429;-15,7%;630.0;433.0;-31,3%;2.347;2.843;5.437;6.99;2.078;557.0;439.0;2.0;1 ano;1 ano e 2 meses;41%;121%;12.0;14.0
TJSP;10862;CAJAMAR;SP;JUIZADO ESPECIAL CIVEL E CRIMINAL DE CAJAMAR;G1, JE;1.932;1.777;-8%;163.0;9.0;-94,5%;1.614;1.775;572.0;4.12;1.242;443.0;510.0;8.0;1 ano e 4 meses;1 ano e 2 meses;50%;110%;16.0;14.0
TJSP;16513;CAMPINAS;SP;JUIZADO ESPECIAL CRIMINAL DE CAMPINAS;JE;1.141;1.625;42,4%;25.0;9.0;-64%;1.31;895.0;3.077;685.0;808.0;1.0;374.0;40.0;9 meses;1 ano e 2 meses;64%;68%;9.0;14.0
TJSP;9887;MATAO;SP;VARA JUIZADO ESP. CIVEL CRIM. DE MATAO;G1, JE;2.955;3.387;14,6%;1.008;890.0;-11,7%;2.239;1.883;2.42;4.113;1.511;260.0;407.0;114.0;1 ano e 2 meses;1 ano e 2 meses;57%;84%;14.0;14.0
TJSP;70905;SAO PAULO;SP;1ª CÂMARA RESERVADA DE DIREITO EMPRESARIAL;G2;4.049;4.806;18,7%;112.0;151.0;34,8%;5.598;4.889;5.127;7.935;1.01;1.222;795.0;461.0;5 meses;1 ano e 2 meses;49%;87%;5.0;14.0
TJSP;74562;TABAPUA;SP;JUIZADO ESPECIAL CIVEL E CRIMINAL DE TABAPUA;G1, JE;967;934.0;-3,4%;232.0;49.0;-78,9%;675.0;713.0;40.0;2.329;606.0;48.0;264.0;1.0;2 anos e 9 meses;1 ano e 2 meses;55%;106%;33.0;14.0
TJSP;9607;FRANCA;SP;02 FAMILIA SUCESSOES DE FRANCA;G1;2.769;3.17;14,5%;811.0;968.0;19,4%;2.787;2.403;9.536;3.815;1.929;322.0;722.0;4.0;6 meses;1 ano e 2 meses;47%;86%;6.0;14.0
TJSP;10868;LORENA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE LORENA;G1, JE;2.514;2.923;16,3%;511.0;398.0;-22,1%;1.978;1.644;835.0;4.032;1.518;344.0;244.0;129.0;1 ano e 3 meses;1 ano e 2 meses;61%;83%;15.0;14.0
TJSP;17566;PONTAL;SP;JUIZADO ESPECIAL CIVEL CRIM. DE PONTAL;G1, JE;663;734.0;10,7%;125.0;72.0;-42,4%;723.0;658.0;1.021;2.446;445.0;111.0;79.0;7.0;1 ano e 1 Mes;1 ano e 2 meses;50%;91%;13.0;14.0
TJSP;80077;LIMEIRA;SP;ANEXO DE VIOLENCIA DOMESTICA E FAMILIAR CONTRA A MULHER DE LIMEIRA;G1, JE;1.900;2.201;15,8%;636.0;817.0;28,5%;1.133;1.001;1.824;2.725;427.0;0.0;123.0;1.0;1 ano e 3 meses;1 ano e 2 meses;58%;88%;15.0;14.0
TJSP;10077;PIRAJUI;SP;JUIZADO ESPECIAL CIVEL CRIM. DE PIRAJUI;G1, JE;2.214;2.928;32,2%;609.0;660.0;8,4%;2.849;2.241;5.003;5.76;1.588;165.0;158.0;8.0;8 meses;1 ano e 2 meses;50%;79%;8.0;14.0
TJSP;72311;SALESOPOLIS;SP;JUIZADO ESPECIAL CIVEL E CRIMINAL DE SALESOPOLIS;G1, JE;292;286.0;-2,1%;13.0;46.0;253,8%;294.0;276.0;178.0;1.092;208.0;34.0;83.0;7.0;11 meses;1 ano e 2 meses;46%;94%;11.0;14.0
TJSP;9942;MONTE ALTO;SP;JUIZADO ESPECIAL CIVEL CRIM. DE MONTE ALTO;G1, JE;2.412;2.561;6,2%;466.0;153.0;-67,2%;3.135;2.996;7.45;4.754;2.055;376.0;162.0;20.0;1 ano e 6 meses;1 ano e 2 meses;45%;96%;18.0;14.0
TJSP;10818;ITATINGA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE ITATINGA - INATIVO;G1, JE;1.129;951.0;-15,8%;88.0;69.0;-21,6%;965.0;1.192;2.094;1.908;722.0;128.0;253.0;1.0;10 meses;1 ano e 2 meses;42%;124%;10.0;14.0
TJSP;85883;LIMEIRA;SP;VARA DA FAMILIA E SUCESSOES DE LIMEIRA;G1;5.185;7.165;38,2%;222.0;270.0;21,6%;3.897;2.471;7.219;8.552;2.393;419.0;696.0;14.0;1 ano e 4 meses;1 ano e 2 meses;74%;63%;16.0;14.0
TJSP;9632;GUARA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE GUARA;G1, JE;863;878.0;1,7%;303.0;256.0;-15,5%;824.0;815.0;1.521;1.286;437.0;79.0;126.0;7.0;10 meses;1 ano e 2 meses;43%;99%;10.0;14.0
TJSP;10545;SAO PAULO;SP;02 VARA DE ACIDENTES DO TRABALHO CENTRAL;G1;2.813;5.028;78,7%;433.0;955.0;120,6%;4.542;5.197;10.651;10.088;2.393;257.0;356.0;88.0;11 meses;1 ano e 2 meses;44%;114%;11.0;14.0
TJSP;9355;BARRA BONITA;SP;JUIZADO ESPECIAL CIVEL E CRIMINAL DE BARRA BONITA;G1, JE;1.482;1.218;-17,8%;427.0;25.0;-94,1%;1.492;1.721;1.819;1.968;1.083;194.0;202.0;4.0;2 anos e 1 Mes;1 ano e 2 meses;41%;115%;25.0;14.0
TJSP;10676;SOROCABA;SP;01 VARA JUIZADO ESPECIAL CIVEL DE SOROCABA;G1, JE;6.103;7.375;20,8%;2.095;2.301;9,8%;4.309;3.206;6.247;3.828;1.856;838.0;249.0;3.0;9 meses;1 ano e 2 meses;61%;74%;9.0;14.0
TJSP;9974;ORLANDIA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE ORLANDIA;G1, JE;780;823.0;5,5%;169.0;24.0;-85,8%;972.0;946.0;1.611;1.007;659.0;310.0;247.0;14.0;1 ano;1 ano e 2 meses;46%;97%;12.0;14.0
TJSP;9508;CASA BRANCA;SP;JUIZADO ESPECIAL CIVEL CRIM. DE CASA BRANCA;G1, JE;1.819;2.592;42,5%;422.0;529.0;25,4%;2.052;1.625;1.367;3.722;1.047;180.0;323.0;19.0;8 meses;1 ano e 2 meses;56%;79%;8.0;14.0
TJSP;10282;SAO BENTO DO SAPUCAI;SP;JUIZADO ESPECIAL CIVEL CRIM. DE SAO BENTO DO SAPUCAI;G1, JE;549;605.0;10,2%;80.0;63.0;-21,3%;459.0;408.0;864.0;1.469;329.0;41.0;86.0;4.0;9 meses;1 ano e 2 meses;56%;89%;9.0;14.0
TJSP;10218;SANTA CRUZ DO RIO PARDO;SP;JUIZADO ESPECIAL CIVEL DE SANTA CRUZ DO RIO PARDO;G1, JE;2.807;2.654;-5,5%;222.0;157.0;-29,3%;2.324;2.535;1.954;6.179;2.205;656.0;740.0;41.0;8 meses;1 ano e 2 meses;50%;109%;8.0;14.0
